chembl_id,smiles,IC50_nM,pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL3786516,COc1ccc2c(c1)CCC(NC(=O)N(C)C)C2,16.38,7.79,11.618281770671741,11.618281770671741,0.01670214999580044,-0.01670214999580044,0.8671434800063993,17.833333333333332,248.32599999999996,228.16599999999997,248.15247788,98,0,0.3165996148943462,-0.49675761155994597,0.49675761155994597,0.3165996148943462,1.3888888888888888,2.1666666666666665,2.8333333333333335,16.465306438395373,9.879832920731912,2.2049256049782793,-2.266687420760693,2.2506328039151606,-2.4344566005372474,5.734740518948275,0.2114833126755829,2.374905125785284,2.0392547976739355,443.4201738861543,13.120955864630139,11.194431596745831,11.194431596745831,8.596555450524585,6.234842938099295,6.234842938099295,4.91828081616803,4.91828081616803,3.3756638233348846,3.3756638233348846,2.285297486602959,2.285297486602959,-1.71,12489.626056504809,12.739314771557625,5.291964393128793,2.7509559991284864,107.92987206450266,14.953561288656857,5.749511833283905,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,6.06636706846161,42.52210198909525,20.13718479450234,7.109797541277533,9.53140013787187,6.031114512338072,0.0,10.216698334856808,0.0,25.30430569792599,21.205141506631914,29.32600418877882,0.0,5.749511833283905,10.05365155780638,4.794537184071822,5.749511833283905,0.0,38.17800657896842,12.841643245852019,0.0,17.547724606320003,18.19910120538483,0.0,0.0,0.0,41.57,0.0,4.794537184071822,0.0,12.072955341486033,0.0,25.011976702061933,11.126902983393991,26.105051237482392,6.06636706846161,17.449522740929552,4.736862953800049,5.226714264804993,0.0,13.191236755134662,3.0435268644494835,2.6488964474678767,0.9069695347274715,6.3971725665574874,2.8785355253212397,0.0,5.206948041536786,0.5,18,1,4,1,0,1,2,1,0,1,1,0,2,1,4,0,2,0,0,0,0,1,3.7453333424412563,2,1.8237,71.02570000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHEMBL3786651,COc1cccc2c1CC[C@H](NC(=O)N(C)C)C2,19.9,7.7,11.63626244016125,11.63626244016125,0.02190174372217979,-0.02190174372217979,0.8671434800063993,17.833333333333332,248.32599999999996,228.16599999999997,248.15247788,98,0,0.3165996150272062,-0.4964675150393172,0.4964675150393172,0.3165996150272062,1.4444444444444444,2.2222222222222223,2.888888888888889,16.46583606079413,9.875000208411489,2.221897824312063,-2.2733400144518163,2.2892454372635878,-2.434878372707823,5.735012610382224,0.21143246736962862,2.3707748542086327,2.0860471332225674,443.4201738861543,13.120955864630139,11.194431596745831,11.194431596745831,8.613392202930193,6.2408260022430015,6.2408260022430015,4.881590164416745,4.881590164416745,3.39286489019282,3.39286489019282,2.3903402602899364,2.3903402602899364,-1.71,12650.454622057265,12.739314771557625,5.291964393128793,2.5779296667092586,107.92987206450266,14.953561288656857,5.749511833283905,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,12.13273413692322,36.45573492063363,20.13718479450234,7.109797541277533,9.53140013787187,6.031114512338072,0.0,10.216698334856808,0.0,25.30430569792599,21.205141506631914,29.32600418877882,0.0,5.749511833283905,10.05365155780638,4.794537184071822,5.749511833283905,0.0,38.17800657896842,12.841643245852019,0.0,17.547724606320003,18.19910120538483,0.0,0.0,0.0,41.57,0.0,4.794537184071822,0.0,12.072955341486033,0.0,25.011976702061933,11.126902983393991,26.105051237482392,12.13273413692322,11.383155672467941,4.736862953800049,5.371584860796171,0.0,13.206792013101538,3.042839899848828,2.5694520030234322,0.9628575102880658,6.322090760686991,2.8023696145124717,0.0,5.222013337742505,0.5,18,1,4,1,0,1,2,1,0,1,1,0,2,1,4,0,2,0,0,0,0,0,3.7453333424412563,2,1.8237,71.02570000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHEMBL3786666,CN1Cc2cc(O)ccc2N(C)C1c1c(Cl)cccc1Cl,13500.0,4.87,9.652654359596099,9.652654359596099,0.038664021164021456,-0.038664021164021456,0.8484601007828427,18.666666666666668,323.22299999999996,307.095,322.063968492,110,0,0.1155526855523932,-0.5079528192796731,0.5079528192796731,0.1155526855523932,1.0952380952380953,1.7619047619047619,2.4285714285714284,35.49683577941554,10.024312095937708,2.3148898293598026,-2.4286671527621233,2.418762120437376,-2.4130965762090923,6.356745219327214,0.22049692735987056,2.4109269097791715,2.1067371742445276,669.7223484068306,15.14589989101247,11.846128398032258,13.357986290069169,9.986071002992366,6.676510137777226,7.432439083795681,5.348037895473242,6.162438148954454,3.9050806666766076,4.564257108756697,2.9966408499910244,3.589265546046532,-1.4199999999999995,58491.49775815248,14.514471471112941,5.409801016791649,2.4584768343890397,133.86286817598426,10.006437125691182,11.915287445418432,0.0,0.0,0.0,0.0,4.899909730850477,0.0,0.0,0.0,29.268246848926644,42.942958816682236,34.88853278245298,0.0,5.106527394840706,28.889266055148596,0.0,4.899909730850477,0.0,12.710532018047102,18.995253696204855,57.5703720216463,0.0,5.749511833283905,4.899909730850477,5.687386274683562,5.749511833283905,23.20187978046503,24.101781091045563,6.544756405912575,0.0,17.292678595528518,36.39820241076966,10.045266627482652,0.0,0.0,26.71,0.0,5.106527394840706,0.0,11.915287445418432,10.045266627482652,23.359045663990127,0.0,12.13273413692322,38.36081223920082,9.799819461700954,23.20187978046503,0.0,12.736019918255366,4.291898148148148,10.973817960839066,3.0656210632401115,0.28219993141289446,10.990724535171687,-0.038664021164021456,0.722511967750063,4.031426051902242,0.25,21,1,3,0,1,1,0,2,0,2,1,0,3,1,5,1,1,0,0,0,0,1,3.7390667867914367,3,4.2794000000000025,87.17980000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3786719,CN(C)S(=O)(=O)NC1CCc2ccc(O)cc2C1,36.97,7.43,11.742898242630385,11.742898242630385,0.10490740740740812,-3.38964876228269,0.8468334475859705,19.833333333333332,270.35400000000004,252.20999999999995,270.103813436,100,0,0.2786962748615886,-0.5079560266502168,0.5079560266502168,0.2786962748615886,1.3333333333333333,2.0555555555555554,2.7222222222222223,32.238774251012636,9.885508752271729,2.2391774702058775,-2.2621069374145675,2.248720495474905,-2.439493848208428,7.86648116135419,0.458843437012655,2.2723053565417763,2.1275905863109132,540.2535466066531,13.336498814253966,10.549893482709654,11.366390063637379,8.381847280265067,5.888378021571888,7.328441350372528,4.798015414777923,6.714147098169976,3.2146124434667653,4.807238287538972,2.160115498775007,2.9933551984598843,-1.11,9264.188938620822,13.324679228788067,4.872273828571176,2.824815910878971,107.61530766139842,5.106527394840706,5.749511833283905,0.0,0.0,10.209329170397666,0.0,0.0,0.0,17.44510784007726,0.0,6.06636706846161,42.52210198909523,20.13718479450234,0.0,13.524324379169643,10.209329170397666,0.0,9.027310855748322,0.0,25.30430569792599,14.09534396535438,29.32600418877882,0.0,5.749511833283905,4.722094864452088,0.0,5.749511833283905,0.0,37.96672516496822,23.050972416249685,0.0,17.54772460632,18.19910120538483,0.0,0.0,0.0,69.64,10.209329170397666,13.524324379169643,0.0,11.791352662431866,6.4208216229260096,18.405094737549014,23.96401144834761,12.13273413692322,6.06636706846161,4.722094864452088,0.0,27.328913296800202,0.0,0.0,9.448402265998993,2.2090806878306886,0.22672844755186072,5.182728607646762,2.2340051020408165,0.0,-0.3798584078693197,0.5,18,2,5,1,0,1,0,1,0,1,1,0,3,2,6,0,3,0,0,0,0,1,3.606749215585003,2,0.6454999999999997,69.66230000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3786873,CN(C)S(=O)(=O)NC1CCc2c(O)cccc2C1,30.85,7.51,11.742898242630385,11.742898242630385,0.1049074074074079,-3.38964876228269,0.8468334475859705,19.833333333333332,270.35400000000004,252.20999999999995,270.103813436,100,0,0.2786962749295697,-0.5076654457659425,0.5076654457659425,0.2786962749295697,1.3888888888888888,2.111111111111111,2.7777777777777777,32.23877425103526,9.880980438310864,2.2486778406727415,-2.264963199641209,2.2836124964224562,-2.4395914042231155,7.866481307053956,0.44259204747192155,2.2802118550926243,2.139239268105026,540.2535466066531,13.336498814253966,10.549893482709654,11.366390063637379,8.398684032670673,5.894361085715595,7.334424414516235,4.759817774609839,6.675949458001891,3.2537372315535986,4.846363075625807,2.203675476302079,3.0369151759869575,-1.11,9549.52724912791,13.324679228788067,4.872273828571176,2.655653701989578,107.61530766139842,5.106527394840706,5.749511833283905,0.0,0.0,10.209329170397666,0.0,0.0,0.0,17.44510784007726,0.0,12.13273413692322,36.45573492063363,20.13718479450234,0.0,13.524324379169643,10.209329170397666,0.0,9.027310855748322,0.0,25.30430569792599,14.09534396535438,29.32600418877882,0.0,5.749511833283905,4.722094864452088,0.0,5.749511833283905,0.0,37.96672516496822,23.050972416249685,0.0,17.54772460632,18.19910120538483,0.0,0.0,0.0,69.64,10.209329170397666,13.524324379169643,0.0,6.041840829147961,25.011976702061933,11.126902983393991,18.400559956650614,12.13273413692322,6.06636706846161,4.722094864452088,0.0,27.328913296800202,0.0,0.0,9.716519235008818,1.9634325396825403,0.3068673364407495,5.289256385424539,2.024869614512472,0.0,-0.3798584078693197,0.5,18,2,5,1,0,1,0,1,0,1,1,0,3,2,6,0,3,0,0,0,0,1,3.606749215585003,2,0.6454999999999999,69.66230000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3786937,CN(C)C(=O)N[C@H]1CCc2c(O)cccc2C1,132.03,6.88,11.555398242630385,11.555398242630385,0.05684901738473136,-0.05684901738473136,0.773760250333126,18.352941176470587,234.29899999999998,216.15499999999994,234.136827816,92,0,0.31659961502719375,-0.5076654403736177,0.5076654403736177,0.31659961502719375,1.4705882352941178,2.235294117647059,2.9411764705882355,16.255453744201972,9.875678503312615,2.2173512200138075,-2.267343428140144,2.2808319399727086,-2.434480570976709,5.734959092696567,0.21145344227388538,2.286778230281754,2.0647931862872935,429.4276808826702,12.41384908344359,10.233396901781926,10.233396901781926,8.075387400469408,5.852060364297184,5.852060364297184,4.698455660119661,4.698455660119661,3.191204725870129,3.191204725870129,2.213975317540768,2.213975317540768,-1.7099999999999995,7210.21176007837,11.766025204615097,4.653108866291156,2.5159224545027823,101.2456184727952,15.323225729697514,5.749511833283905,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,12.13273413692322,36.45573492063363,20.13718479450234,0.0,9.901064578912528,6.031114512338072,0.0,10.216698334856808,0.0,25.30430569792599,14.09534396535438,29.32600418877882,0.0,5.749511833283905,5.316788604006331,4.794537184071822,5.749511833283905,0.0,36.174736432531596,12.841643245852019,0.0,17.54772460632,18.19910120538483,0.0,0.0,0.0,52.57000000000001,0.0,9.901064578912528,0.0,12.072955341486033,5.749511833283905,30.38936785217202,4.899909730850477,20.16171103381599,12.13273413692322,5.316788604006331,0.0,0.0,0.0,13.09506361803981,12.701153155706727,2.1695908919123212,0.3748945473251033,5.697276706979087,2.493897392290249,0.0,3.4681236877467034,0.46153846153846156,17,2,4,1,0,1,2,1,0,1,1,0,2,2,4,0,1,0,0,0,0,0,3.2205056588588072,2,1.5207,66.13850000000004,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHEMBL3787116,CCCCCCCNC(=O)Oc1ccc2c(c1)CN(C)C(c1ccc(F)cc1)N2C,1610.0,5.79,13.309291134565703,13.309291134565703,0.014699284664769996,-0.4100473505665876,0.5834512720829379,16.266666666666666,413.5370000000001,381.2810000000001,413.247855484,162,0,0.4121006448885727,-0.41034459841327675,0.4121006448885727,0.41034459841327675,1.1,1.8333333333333333,2.566666666666667,19.14214551312063,10.025600770779283,2.2903423080672707,-2.424131441554918,2.378501429802318,-2.4105602161503366,5.707952271912232,0.1993102625064867,2.7152717083325806,1.6012594366062303,840.8447272340092,21.509860921691395,18.15743786675971,18.15743786675971,14.49040230064194,10.764303980187877,10.764303980187877,7.972268479548445,7.972268479548445,5.56341816757059,5.56341816757059,4.053804280485997,4.053804280485997,-2.599999999999999,5107132.834029084,22.093461057892547,10.435388687383591,5.507452945632541,178.37210380128272,14.953561288656857,17.732508286464327,0.0,0.0,0.0,6.093240070938415,4.899909730850477,9.184952231746642,0.0,0.0,44.73975782831788,54.927231931305236,25.824571069185904,0.0,13.92181518554669,11.780626345621977,0.0,10.216698334856808,0.0,51.73837733236777,25.54001010211743,59.40869330367116,0.0,5.749511833283905,14.953561288656857,14.872338506430204,5.749511833283905,0.0,31.63325017305585,6.544756405912575,5.817220841045894,56.320523909849186,42.46456947923127,0.0,0.0,0.0,44.81,6.093240070938415,9.184952231746642,0.0,11.982996453180421,18.839024645109056,29.65593250392957,31.395199005701247,0.0,44.42717930766243,22.04034526539791,4.736862953800049,18.783853159291418,0.0,16.4269928964362,2.826153064493925,3.194468164184934,0.3060717160013058,12.34858681448171,5.360418639529058,3.530695250798601,4.056093628116189,0.4583333333333333,30,1,5,0,1,1,1,2,0,2,1,0,4,1,6,1,8,0,0,0,0,1,7.68512845295606,3,5.4649000000000045,118.23870000000007,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
CHEMBL3787223,COc1ccc2c(c1)CCC(NS(=O)(=O)N(C)C)C2,16.97,7.77,11.805781770671741,11.805781770671741,0.03398620559334886,-3.3545424041530194,0.8952867028416926,19.263157894736842,284.38100000000003,264.221,284.1194635,106,0,0.2786962747951464,-0.496757611590396,0.496757611590396,0.2786962747951464,1.3157894736842106,2.0526315789473686,2.6842105263157894,32.23877433209759,9.885265315947425,2.23990379259365,-2.2643221673160725,2.254036457795471,-2.4395790846772485,7.866481951318966,0.4121524207627543,2.3709884170137254,2.106569202168391,555.0067988591417,14.043605595440512,11.510928177673557,12.327424758601284,8.919852082725852,6.277143659517704,7.7172069883183445,4.979642930658209,6.895774614050262,3.4381963290183553,5.030822173090563,2.2749976453642704,3.1082373450491487,-1.11,16566.0960696749,14.302294745904305,5.482522408822963,3.260437709141956,114.29956125310585,4.736862953800049,5.749511833283905,0.0,0.0,10.209329170397666,0.0,0.0,0.0,17.44510784007726,0.0,6.06636706846161,42.52210198909525,20.13718479450234,7.109797541277533,13.154659938128987,10.209329170397666,0.0,9.027310855748322,0.0,25.30430569792599,21.205141506631914,29.32600418877882,0.0,5.749511833283905,9.458957818252138,0.0,5.749511833283905,0.0,39.96999531140504,23.050972416249685,0.0,17.547724606320003,18.19910120538483,0.0,0.0,0.0,58.64,10.209329170397666,8.417796984328938,0.0,6.041840829147961,0.0,25.011976702061933,29.527462940044604,7.109797541277533,18.19910120538483,4.722094864452088,4.736862953800049,32.74846335876459,0.0,0.0,0.0,2.4427380952380955,0.8528446633282946,5.9361961451247165,2.409507747543462,0.0,1.3602499900008467,0.5384615384615384,19,1,5,1,0,1,0,1,0,1,1,0,3,1,6,0,4,0,0,0,0,1,4.126981654842699,2,0.9484999999999999,74.54950000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL3787502,COc1ccc2c(c1)C[C@@H](NC(=O)N(C)C)CC2,22.41,7.65,11.63626244016125,11.63626244016125,0.02190174372217979,-0.02190174372217979,0.8671434800063993,17.833333333333332,248.32599999999996,228.16599999999994,248.15247788,98,0,0.31659961496001443,-0.49675760050171947,0.49675760050171947,0.31659961496001443,1.3888888888888888,2.1666666666666665,2.8333333333333335,16.46530754951964,9.879777365933176,2.2055624464221104,-2.26687665787126,2.250763215049012,-2.434489527794837,5.734771920262712,0.2114915583041199,2.372299316877991,2.0631793971039354,443.4201738861543,13.120955864630139,11.194431596745831,11.194431596745831,8.596555450524585,6.234842938099295,6.234842938099295,4.91828081616803,4.91828081616803,3.3756638233348846,3.3756638233348846,2.287346219642491,2.287346219642491,-1.71,12459.316012243207,12.739314771557625,5.291964393128793,2.7509559991284864,107.92987206450266,14.953561288656857,5.749511833283905,0.0,0.0,0.0,6.031114512338072,0.0,4.794537184071822,0.0,0.0,6.06636706846161,42.52210198909525,20.13718479450234,7.109797541277533,9.53140013787187,6.031114512338072,0.0,10.216698334856808,0.0,25.30430569792599,21.205141506631914,29.32600418877882,0.0,5.749511833283905,10.05365155780638,4.794537184071822,5.749511833283905,0.0,38.17800657896842,12.841643245852019,0.0,17.547724606320003,18.19910120538483,0.0,0.0,0.0,41.57,0.0,4.794537184071822,0.0,12.072955341486033,0.0,25.011976702061933,11.126902983393991,26.105051237482392,6.06636706846161,17.449522740929552,4.736862953800049,5.239253039178634,0.0,13.206792013101538,3.042839899848828,2.6488964474678767,0.8827186213991771,6.393340760686992,2.891592261904762,0.0,5.194566956412195,0.5,18,1,4,1,0,1,2,1,0,1,1,0,2,1,4,0,2,0,0,0,0,0,3.7453333424412563,2,1.8236999999999999,71.02570000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CHEMBL380050,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCOCC3)CC2)cc1,284.2,6.55,13.455529463222526,13.455529463222526,0.011660410363512508,-0.23653876639398064,0.7407656469559676,19.689655172413794,401.50100000000026,372.2690000000002,401.227868988,156,0,0.12272961322240376,-0.3787927242307592,0.3787927242307592,0.12272961322240376,0.6551724137931034,1.103448275862069,1.5862068965517242,19.143520371294173,9.95967017480417,2.264630468452597,-2.401757496682217,2.2964015917791443,-2.499076028101524,5.321486519864087,0.0287267232021406,2.766303541662121,1.4045376149200293,709.1973439880417,20.053830996061407,16.773038257554305,16.773038257554305,14.18667318580106,10.46342043936218,10.46342043936218,7.837261677798812,7.837261677798812,5.979676861350378,5.979676861350378,4.256990367195167,4.256990367195167,-1.8599999999999999,5844557.601110396,20.414300994826622,9.761297635757197,5.394323833946985,171.21531532283473,4.736862953800049,11.634441682091788,0.0,0.0,0.0,0.0,14.69972919255143,8.78083009534964,0.0,0.0,24.26546827384644,35.392371257240434,52.358051247300594,19.255604758173796,13.517693049149688,0.0,0.0,14.69972919255143,0.0,6.041840829147961,65.57181517632642,71.29228121317867,0.0,0.0,0.0,8.78083009534964,0.0,0.0,80.27154436887787,4.736862953800049,11.634441682091788,17.16874381254195,48.53093654769288,0.0,0.0,0.0,18.950000000000003,0.0,8.78083009534964,0.0,17.676282511239748,0.0,76.69871815972043,24.26546827384644,0.0,24.26546827384644,14.69972919255143,4.736862953800049,32.33292843621765,0.0,7.4025450927503735,0.0,2.0829164718892357,-0.47307753278796105,13.394988691383684,0.0,9.75969884054702,0.0,0.4782608695652174,29,0,4,0,2,2,0,2,0,2,0,0,4,0,6,2,6,0,2,2,0,0,6.871381656428858,4,3.0040000000000013,109.91500000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEMBL380830,CCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CO[C@H](C1)O2,610.0,6.21,11.430389293062905,11.430389293062905,0.05669394841269848,-0.4399265400604684,0.8882709348205633,27.36842105263158,263.29299999999995,246.15699999999993,263.115758024,102,0,0.4120909769533086,-0.4646064946753764,0.4646064946753764,0.4120909769533086,1.5789473684210527,2.4210526315789473,3.210526315789474,16.687439563968088,9.795240509989174,2.445219786808553,-2.2948300170724916,2.464521037845589,-2.29456978393323,5.701349311660683,-0.038035216509151974,2.683091551363064,1.871940200951102,516.1674701935315,13.457819157813608,11.063714582173601,11.063714582173601,9.10430349459336,6.490625351456389,6.490625351456389,5.201013428841864,5.201013428841864,3.5963286859882753,3.5963286859882753,2.6020551930658877,2.6020551930658877,-1.7499999999999998,28341.496057048047,12.292334289087536,4.417141500474834,2.1419225932086494,111.39129769978383,19.527377465406477,11.49902366656781,0.0,6.290026729335213,0.0,6.093240070938415,0.0,4.794537184071822,0.0,0.0,6.923737199690624,25.122838405075452,23.94401998993236,6.606881964512918,19.005126045471968,6.093240070938415,0.0,5.316788604006331,0.0,31.97331322103925,13.151638370425493,23.762552697081826,0.0,11.49902366656781,14.790514511606428,4.794537184071822,11.49902366656781,0.0,25.534905170699123,10.151853423196828,0.0,25.831747514004253,18.19910120538483,0.0,0.0,0.0,56.790000000000006,6.093240070938415,4.794537184071822,0.0,11.70501719873199,18.9011502037094,17.733784947906912,0.0,6.06636706846161,19.056471336613843,12.240525803696954,14.210588861400147,16.522555581844003,0.0,11.430389293062905,2.5999102681195936,0.9877953750944826,1.346643229822794,5.445088340891912,0.25229327867765816,5.165324632486655,0.0,0.5,19,1,5,0,2,2,1,1,0,1,2,2,4,1,5,2,2,0,1,1,0,0,2.8577357855809673,3,2.1914,68.47970000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
